"ID_District","Nombre_Distrito","wikidata_district","sameAs_wikidata_district","Nombre_Barrio","wikidata_neighborhood","sameAs_wikidata_neighborhood","Nombre_ZonaVerde","wikidata park","sameAs_wikidata_park","Ciudad","ID_ZonaVerde","m2","ha"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ZOFIO","El Zofío","http://wikidata.org/entity/Q71751","PANTALLA_VERDE_CTRA._TOLEDO_II","PANTALLA VERDE CTRA. TOLEDO II","","Madrid","251","34.569,21","3,46"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASUR","Orcasur","http://wikidata.org/entity/Q10341270","PERI_12_-_5_RANCHO_DEL_CORDOBES","PERI 12 - 5 RANCHO DEL CORDOBES","","Madrid","252","32.833,93","3,28"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","MOSCARDO","Moscardó","http://wikidata.org/entity/Q11937679","COL._PABLO_JIMENEZ","COL. PABLO JIMENEZ","","Madrid","253","26.790,66","2,68"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ZOFIO","El Zofío","http://wikidata.org/entity/Q71751","INTBL._GRUPO_USERA","INTBL. GRUPO USERA","","Madrid","254","26.288,23","2,63"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASUR","Orcasur","http://wikidata.org/entity/Q10341270","NUEVO_PRADOLONGO","NUEVO PRADOLONGO","","Madrid","255","26.041,24","2,60"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","PARQUE_SAN_FERMIN","PARQUE SAN FERMIN","","Madrid","256","24.396,47","2,44"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ALMENDRALES","Almendrales","http://wikidata.org/entity/Q9604761","COL._DE_ALMENDRALES","COL. DE ALMENDRALES","","Madrid","257","24.235,29","2,42"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASITAS","Orcasitas","http://wikidata.org/entity/Q3773941","TALUD_TALBOT","TALUD TALBOT","","Madrid","258","23.581,55","2,36"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASITAS","Orcasitas","http://wikidata.org/entity/Q3773941","PARQUE_SEGURA","PARQUE SEGURA","","Madrid","259","22.223,94","2,22"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ZOFIO","El Zofío","http://wikidata.org/entity/Q71751","URB._NORTE_P._ORCASITAS_-_PPI_13","URB. NORTE P. ORCASITAS - PPI 13","","Madrid","260","20.566,06","2,06"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASITAS","Orcasitas","http://wikidata.org/entity/Q3773941","TOLOSA_-_AVDA._DE_LOS_POBLADOS","TOLOSA - AVDA. DE LOS POBLADOS","","Madrid","261","20.536,75","2,05"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","PRADOLONGO","Pradolongo","http://wikidata.org/entity/Q10352360","Z.F._RAFAELA_YBARRA","Z.F. RAFAELA YBARRA","","Madrid","262","16.497,36","1,65"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","PARQUE_DE_LA_PERLA","PARQUE DE LA PERLA","","Madrid","263","14.486,16","1,45"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ZOFIO","El Zofío","http://wikidata.org/entity/Q71751","PANTALLA_VERDE_CTRA._TOLEDO_I","PANTALLA VERDE CTRA. TOLEDO I","","Madrid","264","14.345,06","1,43"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","OLIGISTO","OLIGISTO","","Madrid","265","14.017,80","1,40"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","INST._DEP._SAN_FERMIN_-_ESTAFETA","INST. DEP. SAN FERMIN - ESTAFETA","","Madrid","266","14.011,73","1,40"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASUR","Orcasur","http://wikidata.org/entity/Q10341270","A.V.C._GTA._DE_MALAGA_-_NUEVO_PRADOLONGO","A.V.C. GTA. DE MALAGA - NUEVO PRADOLONGO","","Madrid","267","13.650,89","1,37"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ZOFIO","El Zofío","http://wikidata.org/entity/Q71751","ESPACIOS_LIBRES_Bº__ZOFIO_II","ESPACIOS LIBRES BASEO  ZOFIO II","","Madrid","268","12.940,04","1,29"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","COL._SAN_FERMIN","COL. SAN FERMIN","","Madrid","269","12.896,59","1,29"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASUR","Orcasur","http://wikidata.org/entity/Q10341270","DR._TOLOSA_LATOUR_-_AVDA._CORDOBA","DR. TOLOSA LATOUR - AVDA. CORDOBA","","Madrid","270","12.515,35","1,25"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","PRADOLONGO","Pradolongo","http://wikidata.org/entity/Q10352360","J.M._USERA","J.M. USERA","","Madrid","271","11.489,56","1,15"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASITAS","Orcasitas","http://wikidata.org/entity/Q3773941","PZA._ASOCIACION_MESETA_DE_ORCASITAS","PLAZA ASOCIACION MESETA DE ORCASITAS","","Madrid","272","11.368,54","1,14"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","JARDIN_SILVINA","JARDIN SILVINA","","Madrid","273","10.994,96","1,10"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASITAS","Orcasitas","http://wikidata.org/entity/Q3773941","PARQUE_ALZOLA","PARQUE ALZOLA","","Madrid","274","10.494,57","1,05"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","ORCASITAS","Orcasitas","http://wikidata.org/entity/Q3773941","COL._Cº_VIEJO_VILLAVERDE","COL. CASEO VIEJO VILLAVERDE","","Madrid","275","10.384,74","1,04"
"12","USERA","Usera","http://wikidata.org/entity/Q953368","SAN_FERMIN","San Fermín (Madrid)","http://wikidata.org/entity/Q71758","ENTORNO_GTA._MALAGA","ENTORNO GTA. MALAGA","","Madrid","276","10.111,33","1,01"
"13","PUENTE DE VALLECAS","","","ENTREVIAS","","","PARQUE_ENTREVIAS_FORESTAL","PARQUE ENTREVIAS FORESTAL","","Madrid","277","539.813,05","53,98"
"13","PUENTE DE VALLECAS","","","PALOMERAS_SURESTE","","","PARQUE_LINEAL_DE_PALOMERAS","Lineal de Palomeras Park","","Madrid","278","395.508,20","39,55"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","NUMANCIA","Numancia","http://wikidata.org/entity/Q10338144","PARQUE_EL_CERRO_DEL_TIO_PIO","PARQUE EL CERRO DEL TIO PIO","","Madrid","279","159.018,23","15,90"
"13","PUENTE DE VALLECAS","","","ENTREVIAS","","","PARQUE_DE_ENTREVIAS","Parque de Entrevías","","Madrid","280","117.678,26","11,77"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PORTAZGO","Portazgo","http://wikidata.org/entity/Q18005921","URB._ALBUFERA_NORTE","URB. ALBUFERA NORTE","","Madrid","281","95.218,39","9,52"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","STA._CATALINA_/_ACCESO_EMT","STA. CATALINA / ACCESO EMT","","Madrid","282","90.677,04","9,07"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","FORESTAL_COMUNIDAD_DE_MADRID","FORESTAL COMUNIDAD DE MADRID","","Madrid","283","89.534,49","8,95"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_BAJAS","Palomeras Bajas","http://wikidata.org/entity/Q10343902","PARQUE_PAYASO_FOFO","PARQUE PAYASO FOFO","","Madrid","284","76.819,87","7,68"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_BAJAS","Palomeras Bajas","http://wikidata.org/entity/Q10343902","PARQUE_AZORIN","PARQUE AZORIN","","Madrid","285","47.457,48","4,75"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","PARQUE_LA_VIÑA","PARQUE LA VIÑA","","Madrid","286","43.731,10","4,37"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","PARQUE_RONDA_DEL_SUR_-_STA._CATALINA","PARQUE RONDA DEL SUR - STA. CATALINA","","Madrid","287","42.105,84","4,21"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","ANILLO_VERDE_CICLISTA_VALLECAS","ANILLO VERDE CICLISTA VALLECAS","","Madrid","288","40.869,09","4,09"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PORTAZGO","Portazgo","http://wikidata.org/entity/Q18005921","SECTOR_PALOMERAS_NORTE","SECTOR PALOMERAS NORTE","","Madrid","289","38.528,30","3,85"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_SURESTE","Palomeras Sureste","http://wikidata.org/entity/Q10343901","CAMPO_DE_LA_PALOMA","CAMPO DE LA PALOMA","","Madrid","290","38.146,82","3,81"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","EL_SOTO_DE_ENTREVIAS","EL SOTO DE ENTREVIAS","","Madrid","291","33.490,69","3,35"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","PLATAFORMA_Y_ZONA_VERDE_LTRL._AVDA._ENTREVIAS","PLATAFORMA Y ZONA VERDE LTRL. AVDA. ENTREVIAS","","Madrid","292","30.779,26","3,08"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","PARQUE_FORESTAL_RONDA_DEL_SUR","PARQUE FORESTAL RONDA DEL SUR","","Madrid","293","30.394,85","3,04"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","NUMANCIA","Numancia","http://wikidata.org/entity/Q10338144","NUDO_CALLE_30_-_A3","NUDO CALLE 30 - A3","","Madrid","294","23.969,43","2,40"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","Z.F._POZO_-_LTRL_M40","Z.F. POZO - LTRL M40","","Madrid","295","23.335,15","2,33"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_BAJAS","Palomeras Bajas","http://wikidata.org/entity/Q10343902","PARQUE_PALOMERAS_BAJAS","PARQUE PALOMERAS BAJAS","","Madrid","296","22.693,58","2,27"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_BAJAS","Palomeras Bajas","http://wikidata.org/entity/Q10343902","ENCACHADOS_MADRID_-_SUR","ENCACHADOS MADRID - SUR","","Madrid","297","22.452,20","2,25"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_SURESTE","Palomeras Sureste","http://wikidata.org/entity/Q10343901","CAMPO_DEL_TORO","CAMPO DEL TORO","","Madrid","298","20.897,47","2,09"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_BAJAS","Palomeras Bajas","http://wikidata.org/entity/Q10343902","COL._SIERRA_DEL_VALLE","COL. SIERRA DEL VALLE","","Madrid","299","20.436,20","2,04"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_BAJAS","Palomeras Bajas","http://wikidata.org/entity/Q10343902","JARDINES_FELIPE_DE_DIEGO","JARDINES FELIPE DE DIEGO","","Madrid","300","19.331,81","1,93"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","PARQUE_ENTREVIAS_POZO","PARQUE ENTREVIAS POZO","","Madrid","301","17.882,04","1,79"
"13","PUENTE DE VALLECAS","","","PORTAZGO","","","PZA._DE_LA_CONSTITUCION","Plaza de la Constitución","","Madrid","302","17.717,14","1,77"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","NUMANCIA","Numancia","http://wikidata.org/entity/Q10338144","TRASERA_TEJAR_DE_LA_PASTORA","TRASERA TEJAR DE LA PASTORA","","Madrid","303","17.124,93","1,71"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PORTAZGO","Portazgo","http://wikidata.org/entity/Q18005921","MED._AVDA._BUENOS_AIRES","MED. AVDA. BUENOS AIRES","","Madrid","304","13.571,45","1,36"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_SURESTE","Palomeras Sureste","http://wikidata.org/entity/Q10343901","COCHERON_DE_LA_VILLA_ESTE","COCHERON DE LA VILLA ESTE","","Madrid","305","13.004,37","1,30"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","NUMANCIA","Numancia","http://wikidata.org/entity/Q10338144","PARQUE_FERNANDO_GIRALDEZ","PARQUE FERNANDO GIRALDEZ","","Madrid","306","12.111,10","1,21"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","INTERIORES_MUDELA","INTERIORES MUDELA","","Madrid","307","11.798,63","1,18"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PORTAZGO","Portazgo","http://wikidata.org/entity/Q18005921","PARQUE_DE_MARCHAMALO","PARQUE DE MARCHAMALO","","Madrid","308","11.737,24","1,17"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_SURESTE","Palomeras Sureste","http://wikidata.org/entity/Q10343901","MED._MIGUEL_HERNANDEZ","MED. MIGUEL HERNANDEZ","","Madrid","309","11.552,58","1,16"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","NUMANCIA","Numancia","http://wikidata.org/entity/Q10338144","PTRRES._Y_TRASERA_SIERRA_ELVIRA","PTRRES. Y TRASERA SIERRA ELVIRA","","Madrid","310","11.420,68","1,14"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","CALLE_30_MENDEZ_ALVARO_ACCESO_SUR_VALLECAS","CALLE 30 MENDEZ ALVARO ACCESO SUR VALLECAS","","Madrid","311","11.409,52","1,14"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","PALOMERAS_SURESTE","Palomeras Sureste","http://wikidata.org/entity/Q10343901","BULEVAR_PABLO_NERUDA_-_CENTRAL","BULEVAR PABLO NERUDA - CENTRAL","","Madrid","312","11.332,83","1,13"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","Z.A._ESTACION_EL_POZO","Z.A. ESTACION EL POZO","","Madrid","313","11.308,70","1,13"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","ENTREVIAS","Entrevías","http://wikidata.org/entity/Q71756","PARQUE_POZO_DEL_TIO_RAIMUNDO","PARQUE POZO DEL TIO RAIMUNDO","","Madrid","314","10.393,03","1,04"
"13","PUENTE DE VALLECAS","Puente de Vallecas","http://wikidata.org/entity/Q2003054","SAN_DIEGO","San Diego","http://wikidata.org/entity/Q11946851","PARQUE_DE_PALOMERAS_-_AMOS_ACERO","PARQUE DE PALOMERAS - AMOS ACERO","","Madrid","315","9.987,18","1,00"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","PARQUE_ARROYO_FONTARRON","PARQUE ARROYO FONTARRON","","Madrid","316","85.994,13","8,60"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","BARRIO_III","BARRIO III","","Madrid","317","51.310,50","5,13"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","PARQUE_DE_MORATALAZ","PARQUE DE MORATALAZ","","Madrid","318","49.158,59","4,92"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","HORCAJO","Horcajo","http://wikidata.org/entity/Q10293641","ANILLO_CICLISTA","ANILLO CICLISTA","","Madrid","319","45.390,12","4,54"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","PARQUE_DARWIN","PARQUE DARWIN","","Madrid","320","41.052,99","4,11"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","BARRIO_II","BARRIO II","","Madrid","321","38.152,71","3,82"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","PARQUE_MARTALA","PARQUE MARTALA","","Madrid","322","33.639,17","3,36"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","PARQUE_PAVONES_NORTE_-_Z.A.","PARQUE PAVONES NORTE - Z.A.","","Madrid","323","33.098,30","3,31"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","""INTBL._POLIG._""""G""""""","""INTBL. POLIG. """"G""""""","","Madrid","324","30.970,43","3,10"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","PARQUE_VANDEL","PARQUE VANDEL","","Madrid","325","30.568,20","3,06"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","TALUDES_ARROYO_FONTARRON","TALUDES ARROYO FONTARRON","","Madrid","326","29.693,68","2,97"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","BARRIO_VI","BARRIO VI","","Madrid","327","28.827,52","2,88"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","PAVONES_ESTE_TALUD_M-40","PAVONES ESTE TALUD M-40","","Madrid","328","28.383,70","2,84"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","HORCAJO","Horcajo","http://wikidata.org/entity/Q10293641","PAVONES_ESTE_PARQUE_URBANO","PAVONES ESTE PARQUE URBANO","","Madrid","329","28.362,70","2,84"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","VINATEROS","Vinateros","http://wikidata.org/entity/Q10391533","""INTBL._POLIG._""""H""""""","""INTBL. POLIG. """"H""""""","","Madrid","330","28.814,90","2,88"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","""INTBL._POLIG._""""A""""""","""INTBL. POLIG. """"A""""""","","Madrid","331","24.756,40","2,48"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","POLIG._38_-_M-30","POLIG. 38 - M-30","","Madrid","332","24.249,26","2,42"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","Z.A._PAVONES_NORTE_-_ANTIGUO_FORESTAL","Z.A. PAVONES NORTE - ANTIGUO FORESTAL","","Madrid","333","23.642,34","2,36"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","""INTBL._POLIG._""""C""""""","""INTBL. POLIG. """"C""""""","","Madrid","334","22.516,59","2,25"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","""INTBL._POLIG._""""E""""""","""INTBL. POLIG. """"E""""""","","Madrid","335","22.222,02","2,22"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","PARQUE_ARROYO_FONTARRON_II","PARQUE ARROYO FONTARRON II","","Madrid","336","21.366,08","2,14"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","TALUDES_M-30","TALUDES M-30","","Madrid","337","19.152,83","1,92"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MARROQUINA","Marroquina","http://wikidata.org/entity/Q11935636","""INTBL._POLIG._""""F""""""","""INTBL. POLIG. """"F""""""","","Madrid","338","16.740,17","1,67"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","HORCAJO","Horcajo","http://wikidata.org/entity/Q10293641","DR._GARCIA_TAPIA","DR. GARCIA TAPIA","","Madrid","339","15.721,74","1,57"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","FONTARRON","Fontarrón","http://wikidata.org/entity/Q10283284","BARRIO_II_-_FTE._CARRANTONA","BARRIO II - FTE. CARRANTONA","","Madrid","340","15.539,39","1,55"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","ZONA_M-30_NUDO_O'DONNELL","ZONA M-30 NUDO O'DONNELL","","Madrid","341","15.485,11","1,55"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","EJE_O'DONELL_-_MORATALAZ","EJE O'DONELL - MORATALAZ","","Madrid","342","14.639,20","1,46"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","VINATEROS","Vinateros","http://wikidata.org/entity/Q10391533","PISTA_DE_PATINAJE_HACIENDA_DE_PAVONES","PISTA DE PATINAJE HACIENDA DE PAVONES","","Madrid","343","14.145,85","1,41"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","BARRIO_IV_-_FTE._CARRANTONA","BARRIO IV - FTE. CARRANTONA","","Madrid","344","13.560,26","1,36"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","BARRIO_IV","BARRIO IV","","Madrid","345","13.416,22","1,34"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","VINATEROS","Vinateros","http://wikidata.org/entity/Q10391533","BARRIO_I_-_FTE._CARRANTONA","BARRIO I - FTE. CARRANTONA","","Madrid","346","13.247,94","1,32"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","PARQUE_DEPORTIVO_DR._G¦_TAPIA","PARQUE DEPORTIVO DR. G¦ TAPIA","","Madrid","347","11.587,04","1,16"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","VINATEROS","Vinateros","http://wikidata.org/entity/Q10391533","CEIP._PIO_BAROJA","CEIP. PIO BAROJA","","Madrid","348","11.284,42","1,13"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","PARQUE_ALCAMPO","PARQUE ALCAMPO","","Madrid","349","10.774,87","1,08"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","MEDIA_LEGUA","Media Legua","http://wikidata.org/entity/Q9031035","ZONA_CENTRAL_IVIMA","ZONA CENTRAL IVIMA","","Madrid","350","10.548,19","1,05"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","VINATEROS","Vinateros","http://wikidata.org/entity/Q10391533","""INTBL._POLIG._""""I""""""","""INTBL. POLIG. """"I""""""","","Madrid","351","10.492,96","1,05"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","JM_JUNTA_MUNICIPAL","JM JUNTA MUNICIPAL","","Madrid","352","10.389,40","1,04"
"14","MORATALAZ","Moratalaz","http://wikidata.org/entity/Q2076109","PAVONES","Pavones","http://wikidata.org/entity/Q71760","BARRIO_VI_-_FTE._CARRANTONA","BARRIO VI - FTE. CARRANTONA","","Madrid","353","9.827,43","0,98"
"15","CIUDAD LINEAL","","","VENTAS","","","PINAR_DE_LA_ELIPA","Parque Pinar de la Elipa, Madrid","","Madrid","354","144.715,65","14,47"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","ARTURO_SORIA","ARTURO SORIA","","Madrid","355","67.461,47","6,75"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","CONCEPCION","Concepción","http://wikidata.org/entity/Q11915156","PARQUE_EL_CALERO","PARQUE EL CALERO","","Madrid","356","64.690,28","6,47"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","VENTAS","Ventas","http://wikidata.org/entity/Q71762","VALLA_SUR_DEL_CEMENTERIO_DE_LA_ALMUDENA","VALLA SUR DEL CEMENTERIO DE LA ALMUDENA","","Madrid","357","52.906,88","5,29"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","PARQUE_DE_ARRIAGA","PARQUE DE ARRIAGA","","Madrid","358","50.930,01","5,09"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","PARQUE_MALMOE","PARQUE MALMOE","","Madrid","359","43.800,60","4,38"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","CALLE_30_-_MANUEL_AZAÑA","CALLE 30 - MANUEL AZAÑA","","Madrid","360","33.782,57","3,38"
